title,description,size,availability,price
Сейф офисный ШБМ-25,"
ВхШхГ, мм: 250х350х280
Вес, кг: 13
",['250х350х280'],Есть в наличии,10 490 руб.
Сейф оружейный Valberg САПСАН-4,"
ВхШхГ, мм: 1650х600х460
Вес, кг: 165
",['1650х600х460'],Есть в наличии,63 710 руб.
Сейф Valberg Рубеж 67 KL,"
ВхШхГ, мм: 670х510х510
Вес, кг: 215
",['670х510х510'],Есть в наличии,180 960 руб.
Сейф ONIX NTL-62Ms/62Ms,"
ВхШхГ, мм: 1280х435х360
Вес, кг: 80
",['1280х435х360'],Есть в наличии,61 010 руб.
Сейф мебельный Klesto RS40EL,"
ВхШхГ, мм: 400х400х360
Вес, кг: 20
",['400х400х360'],Есть в наличии,17 670 руб.
Сейф Valberg FRS-32 KL,"
ВхШхГ, мм: 315х430х430
Вес, кг: 37
",['315х430х430'],Есть в наличии,16 340 руб.
Сейф Valberg FRS-36 KL,"
ВхШхГ, мм: 360х480х430
Вес, кг: 48
",['360х480х430'],Есть в наличии,17 580 руб.
Сейф оружейный Aiko TT-28 EL,"
ВхШхГ, мм: 280х340х295
Вес, кг: 8.5
",['280х340х295'],Есть в наличии,8 010 руб.
Сейф оружейный ОШ-6,"
ВхШхГ, мм: 1400х450х400
Вес, кг: 60
",['1400х450х400'],Есть в наличии,26 650 руб.
Сейф оружейный ОШ-63,"
ВхШхГ, мм: 1400х450х400
Вес, кг: 76
",['1400х450х400'],Есть в наличии,31 150 руб.
Сейф Armwood-95 G Lux,"
ВхШхГ, мм: 1670х510х375
Вес, кг: 94
",['1670х510х375'],Есть в наличии,296 680 руб.
Сейф Valberg Рубеж 1368 EL,"
ВхШхГ, мм: 1320х680х510
Вес, кг: 420
",['1320х680х510'],Есть в наличии,292 650 руб.
Сейф Valberg КВАРЦИТ 90Т/2,"
ВхШхГ, мм: 930х440х430
Вес, кг: 196
",['930х440х430'],Есть в наличии,61 590 руб.
Сейф Armwood-95 EL Flock,"
ВхШхГ, мм: 1670х510х375
Вес, кг: 94
",['1670х510х375'],Есть в наличии,380 820 руб.
Сейф MDTB Fort-M 99 2K,"
ВхШхГ, мм: 990х510х510
Вес, кг: 366
",['990х510х510'],Есть в наличии,296 000 руб.
Сейф Valberg КАРАТ ASK 46 NEW,"
ВхШхГ, мм: 460х440х380
Вес, кг: 90
",['460х440х380'],Есть в наличии,37 440 руб.
Сейф оружейный Valberg ИРБИС 8EL,"
ВхШхГ, мм: 1500х450х410
Вес, кг: 192
",['1500х450х410'],Есть в наличии,98 180 руб.
Сейф Valberg Рубеж 67 EL,"
ВхШхГ, мм: 670х510х510
Вес, кг: 215
",['670х510х510'],Есть в наличии,180 960 руб.
Сейф BM-4002/480,"
ВхШхГ, мм: 480х480х490
Вес, кг: 160
",['480х480х490'],Есть в наличии,77 380 руб.
Сейф КЗ-035 Т,"
ВхШхГ, мм: 745х500х445
Вес, кг: 145
",['745х500х445'],Есть в наличии,32 990 руб.
Сейф оружейный Valberg АРСЕНАЛ 161/2,"
ВхШхГ, мм: 1610х300х300
Вес, кг: 72
",['1610х300х300'],Есть в наличии,45 760 руб.
Сейф оружейный Liberty Lincoln 25WTG-BC,"
ВхШхГ, мм: 1540х762х715
Вес, кг: 331
",['1540х762х715'],Есть в наличии,1 705 990 руб.
Сейф Armwood-70 EL DS2 CL Lux Plus,"
ВхШхГ, мм: 1660х498х435
Вес, кг: 94
",['1660х498х435'],Есть в наличии,504 590 руб.
Сейф ВМ-4002Э,"
ВхШхГ, мм: 1080х560х500
Вес, кг: 350
",['1080х560х500'],Есть в наличии,140 200 руб.
Сейф взломостойкий СМ-28,"
ВхШхГ, мм: 280х440х365
Вес, кг: 74
",['280х440х365'],Есть в наличии,26 780 руб.
Сейф КМ 1200 Т/2,"
ВхШхГ, мм: 1200х430х375
Вес, кг: 75
",['1200х430х375'],Есть в наличии,32 520 руб.
Сейф оружейный Aiko Филин 1323,"
ВхШхГ, мм: 1300х210х280
Вес, кг: 35
",['1300х210х280'],Есть в наличии,20 990 руб.
Сейф ONIX NTL-100MEs,"
ВхШхГ, мм: 1000х435х360
Вес, кг: 58
",['1000х435х360'],Есть в наличии,57 610 руб.
Сейф ВМ-4002/660,"
ВхШхГ, мм: 660х480х490
Вес, кг: 210
",['660х480х490'],Есть в наличии,100 230 руб.
Сейф MDTB Banker-M 1368 2K,"
ВхШхГ, мм: 1320х680х550
Вес, кг: 650
",['1320х680х550'],Есть в наличии,630 000 руб.
Сейф Armwood-57.EL Flock,"
ВхШхГ, мм: 1465х460х295
Вес, кг: 75
",['1465х460х295'],Есть в наличии,228 840 руб.
Сейф Valberg Рубеж 99 EL,"
ВхШхГ, мм: 990х510х510
Вес, кг: 290
",['990х510х510'],Есть в наличии,213 080 руб.
Сейф ONIX NTL-40M/62Ms,"
ВхШхГ, мм: 1063х435х360
Вес, кг: 65
",['1063х435х360'],Есть в наличии,53 740 руб.
Сейф ONIX LS-25KD,"
ВхШхГ, мм: 250х350х250
Вес, кг: 7.5
",['250х350х250'],Есть в наличии,6 500 руб.
Автомобильный сейф «Газель» МБА-3,"
ВхШхГ, мм: 133х445х420
Вес, кг: 11
",['133х445х420'],Есть в наличии,8 160 руб.
Встраиваемый сейф ШМ-8,"
ВхШхГ, мм: 114х200х240
Вес, кг: 6
",['114х200х240'],Есть в наличии,4 930 руб.
Оружейный Сейф КО - 033Т,"
ВхШхГ, мм: 1400х360х280
Вес, кг: 35
",['1400х360х280'],Есть в наличии,17 910 руб.
Сейф Armwood 11 NNP G Lux,"
ВхШхГ, мм: 1755х645х375
Вес, кг: 160
",['1755х645х375'],Есть в наличии,320 980 руб.
Сейф Valberg ASM-63T CL,"
ВхШхГ, мм: 630х440х355
Вес, кг: 39
",['630х440х355'],Есть в наличии,23 060 руб.
Сейф офисный ШБМ-120МК,"
ВхШхГ, мм: 1200х440х365
Вес, кг: 63
",['1200х440х365'],Есть в наличии,35 380 руб.
Сейф КМ-900 Т,"
ВхШхГ, мм: 900х430х375
Вес, кг: 51
",['900х430х375'],Есть в наличии,24 460 руб.
Сейф встраиваемый ВШ-9,"
ВхШхГ, мм: 250х390х195
Вес, кг: 12
",['250х390х195'],Есть в наличии,8 940 руб.
Сейф оружейный Valberg АРСЕНАЛ 148/2 EL,"
ВхШхГ, мм: 1480х300х300
Вес, кг: 67
",['1480х300х300'],Есть в наличии,47 730 руб.
Сейф MDTB Fort-M 1668 2K,"
ВхШхГ, мм: 1660х680х510
Вес, кг: 747
",['1660х680х510'],Есть в наличии,458 000 руб.
Сейф Fort Knox® Defender 4026BWTgl Pe,"
ВхШхГ, мм: 1025х675х564
Вес, кг: 231
",['1025х675х564'],Нет в наличии,По запросу
Сейф Armwood-51.074 Primary Patina,"
ВхШхГ, мм: 1570х295х273
Вес, кг: 48
",['1570х295х273'],Есть в наличии,184 220 руб.
Сейф Valberg AW 2714,"
ВхШхГ, мм: 270х330х145
Вес, кг: 10
",['270х330х145'],Есть в наличии,12 940 руб.
Сейф Valberg КВАРЦИТ 30,"
ВхШхГ, мм: 300х440х430
Вес, кг: 87
",['300х440х430'],Есть в наличии,24 650 руб.
Сейф Valberg ASM-46 EL,"
ВхШхГ, мм: 460х440х355
Вес, кг: 26
",['460х440х355'],Есть в наличии,20 210 руб.
Сейф Armwood-44 G Flock,"
ВхШхГ, мм: 1790х640х405
Вес, кг: 141
",['1790х640х405'],Есть в наличии,401 390 руб.
Сейф оружейный ОШ-ШОК-3М,"
ВхШхГ, мм: 2200х1200х500
Вес, кг: 215
",['2200х1200х500'],Есть в наличии,131 660 руб.
Сейф BM 4001 MK,"
ВхШхГ, мм: 1380х560х500
Вес, кг: 450
",['1380х560х500'],Есть в наличии,178 360 руб.
Сейф Valberg КАРАТ ASK 30 NEW,"
ВхШхГ, мм: 300х440х380
Вес, кг: 65
",['300х440х380'],Есть в наличии,31 820 руб.
Сейф Aiko TM-90T EL,"
ВхШхГ, мм: 900х440х355
Вес, кг: 43
",['900х440х355'],Есть в наличии,20 800 руб.
Шкаф бухгалтерский Aiko SL-65T,"
ВхШхГ, мм: 630х460х340
Вес, кг: 17.5
",['630х460х340'],Есть в наличии,6 470 руб.
Сейф оружейный ОШ-60 «Кедр»,"
ВхШхГ, мм: 2000х1000х500
Вес, кг: 304
",['2000х1000х500'],Есть в наличии,132 930 руб.
Сейф оружейный ОШ-3T,"
ВхШхГ, мм: 1400х250х400
Вес, кг: 48
",['1400х250х400'],Есть в наличии,22 620 руб.
Сейф Armwood 11 EL Flock Plus,"
ВхШхГ, мм: 1790х780х405
Вес, кг: 180
",['1790х780х405'],Есть в наличии,644 750 руб.
Сейф Valberg АЛМАЗ 1668 EL,"
ВхШхГ, мм: 1660х680х510
Вес, кг: 520
",['1660х680х510'],Есть в наличии,423 320 руб.
Сейф ВМ 4000,"
ВхШхГ, мм: 1700х725х690
Вес, кг: 760
",['1700х725х690'],Есть в наличии,199 700 руб.
Сейф оружейный СО-2,"
ВхШхГ, мм: 1400х350х250
Вес, кг: 65
",['1400х350х250'],Есть в наличии,41 090 руб.
Сейф MDTB Fort-M 50 2K,"
ВхШхГ, мм: 500х510х510
Вес, кг: 219
",['500х510х510'],Есть в наличии,205 000 руб.
Сейф оружейный Aiko TT-200 EL,"
ВхШхГ, мм: 200х310х200
Вес, кг: 4.5
",['200х310х200'],Есть в наличии,4 610 руб.
Сейф оружейный Valberg АРСЕНАЛ 148/2,"
ВхШхГ, мм: 1480х300х300
Вес, кг: 67
",['1480х300х300'],Есть в наличии,40 430 руб.
Сейф оружейный Aiko Филин 1433,"
ВхШхГ, мм: 1450х260х350
Вес, кг: 52
",['1450х260х350'],Есть в наличии,28 150 руб.
Сейф Valberg Рубеж 1668 KL,"
ВхШхГ, мм: 1660х680х510
Вес, кг: 520
",['1660х680х510'],Есть в наличии,334 990 руб.
Сейф Valberg КАРАТ ASK 30,"
ВхШхГ, мм: 300х440х380
Вес, кг: 65
",['300х440х380'],Есть в наличии,31 820 руб.
Сейф Valberg КВАРЦИТ 65Т,"
ВхШхГ, мм: 655х440х430
Вес, кг: 150
",['655х440х430'],Есть в наличии,37 430 руб.
Сейф MDTB BASTION-M 1368 2K,"
ВхШхГ, мм: 1320х680х510
Вес, кг: 530
",['1320х680х510'],Есть в наличии,330 000 руб.
Шкаф бухгалтерский Aiko SL 32,"
ВхШхГ, мм: 320х460х340
Вес, кг: 10.3
",['320х460х340'],Есть в наличии,4 410 руб.
Сейф оружейный Aiko Филин-33,"
ВхШхГ, мм: 1400х430х320
Вес, кг: 71
",['1400х430х320'],Есть в наличии,30 150 руб.
Сейф Armwood-12 EL JS 2Dr DS31 Flock Plus,"
ВхШхГ, мм: 1900х900х505
Вес, кг: 270
",['1900х900х505'],Есть в наличии,1 022 840 руб.
Сейф Armwood-96 NNP G Flock,"
ВхШхГ, мм: 1760х368х340
Вес, кг: 84
",['1760х368х340'],Есть в наличии,269 680 руб.
Сейф ONIX NTL-120Ms,"
ВхШхГ, мм: 1200х500х400
Вес, кг: 97
",['1200х500х400'],Есть в наличии,56 710 руб.
Сейф Valberg КАРАТ ASK 46 EL NEW,"
ВхШхГ, мм: 460х440х380
Вес, кг: 90
",['460х440х380'],Есть в наличии,41 090 руб.
Сейф Valberg AW-1 3836 EL,"
ВхШхГ, мм: 380х450х356
Вес, кг: 29
",['380х450х356'],Есть в наличии,35 190 руб.
Шкаф бухгалтерский Aiko SL-87T,"
ВхШхГ, мм: 870х460х340
Вес, кг: 21.5
",['870х460х340'],Есть в наличии,7 810 руб.
Сейф мебельный Klesto 25E,"
ВхШхГ, мм: 250х350х250
Вес, кг: 7.5
",['250х350х250'],Есть в наличии,8 110 руб.
Сейф Armwood-44 EL DS31 Lux Plus,"
ВхШхГ, мм: 1841х580х505
Вес, кг: 141
",['1841х580х505'],Есть в наличии,463 860 руб.
Сейф Valberg ASM-120T CL,"
ВхШхГ, мм: 1200х550х390
Вес, кг: 99
",['1200х550х390'],Есть в наличии,41 600 руб.
Сейф Armwood-46G Lux,"
ВхШхГ, мм: 1790х640х405
Вес, кг: 140
",['1790х640х405'],Есть в наличии,347 560 руб.
Сейф Valberg FRS-30 CL,"
ВхШхГ, мм: 300х405х355
Вес, кг: 28
",['300х405х355'],Есть в наличии,15 170 руб.
Сейф BM-3003,"
ВхШхГ, мм: 1235х450х400
Вес, кг: 265
",['1235х450х400'],Есть в наличии,157 860 руб.
Сейф Safewood 35EL Flock,"
ВхШхГ, мм: 385х495х415
Вес, кг: 70
",['385х495х415'],Есть в наличии,221 100 руб.
Сейф MDTB-VEGA 104 ЕК,"
ВхШхГ, мм: 1036х530х378
Вес, кг: 116
",['1036х530х378'],Есть в наличии,190 000 руб.
Сейф Aiko T-230 KL,"
ВхШхГ, мм: 230х310х250
Вес, кг: 5.5
",['230х310х250'],Есть в наличии,3 410 руб.
Сейф оружейный Valberg АРСЕНАЛ 161Т,"
ВхШхГ, мм: 1610х300х300
Вес, кг: 70
",['1610х300х300'],Есть в наличии,42 840 руб.
Сейф оружейный ASG/WS14 EL,"
ВхШхГ, мм: 1650х847х450
Вес, кг: 341
",['1650х847х450'],Есть в наличии,262 690 руб.
Сейф ONIX LS-25K,"
ВхШхГ, мм: 250х350х250
Вес, кг: 7.5
",['250х350х250'],Есть в наличии,6 020 руб.
Сейф взломостойкий СМ2-120,"
ВхШхГ, мм: 1200х440х440
Вес, кг: 278
",['1200х440х440'],Есть в наличии,105 100 руб.
Сейф КЗ-065 Т,"
ВхШхГ, мм: 1245х500х445
Вес, кг: 195
",['1245х500х445'],Есть в наличии,49 330 руб.
Сейф термостат Valberg TS - 3/12,"
ВхШхГ, мм: 680х510х510
Вес, кг: 133
",['680х510х510'],Есть в наличии,267 840 руб.
Блок депозитных ячеек Valberg DB-6,"
ВхШхГ, мм: 920х637х430
Вес, кг: 84
",['920х637х430'],Есть в наличии,116 500 руб.
Сейф оружейный ОШ-6П,"
ВхШхГ, мм: 1500х680х250
Вес, кг: 73
",['1500х680х250'],Есть в наличии,33 780 руб.
Сейф Armwood-46G Lux Patina,"
ВхШхГ, мм: 1790х640х405
Вес, кг: 140
",['1790х640х405'],Есть в наличии,381 210 руб.
Сейф Armwood-70 EL Flock,"
ВхШхГ, мм: 1670х510х375
Вес, кг: 94
",['1670х510х375'],Есть в наличии,387 200 руб.
Сейф ПК - 20 Т,"
ВхШхГ, мм: 745х500х445
Вес, кг: 95
",['745х500х445'],Есть в наличии,40 280 руб.
Сейф взломостойкий СМ-650,"
ВхШхГ, мм: 650х440х400
Вес, кг: 118
",['650х440х400'],Есть в наличии,53 530 руб.
Сейф оружейный Aiko Беркут 12,"
ВхШхГ, мм: 1000х300х200
Вес, кг: 23
",['1000х300х200'],Есть в наличии,10 400 руб.
Сейф VALBERG ГРАНИТ III-67С,"
ВхШхГ, мм: 670х510х510
Вес, кг: 224
",['670х510х510'],Есть в наличии,54 290 руб.
Сейф бухгалтерский МБ-10В,"
ВхШхГ, мм: 400х300х300
Вес, кг: 14
",['400х300х300'],Есть в наличии,7 190 руб.
Сейф оружейный Valberg САФАРИ EL GOLD (белый),"
ВхШхГ, мм: 1500х450х350
Вес, кг: 88
",['1500х450х350'],Есть в наличии,181 770 руб.
Сейф Armwood 11 G Flock Plus,"
ВхШхГ, мм: 1790х780х405
Вес, кг: 180
",['1790х780х405'],Есть в наличии,600 510 руб.
Сейф КЗ-0132 Т,"
ВхШхГ, мм: 645х450х395
Вес, кг: 77
",['645х450х395'],Есть в наличии,28 310 руб.
Сейф Valberg ASM-120T/2,"
ВхШхГ, мм: 1200х550х390
Вес, кг: 96
",['1200х550х390'],Есть в наличии,48 610 руб.
Сейф Valberg ГАРАНТ ЕВРО 120Т,"
ВхШхГ, мм: 1200х701х580
Вес, кг: 350
",['1200х701х580'],Есть в наличии,160 600 руб.
Сейф ВМ 6001,"
ВхШхГ, мм: 1420х600х490
Вес, кг: 495
",['1420х600х490'],Есть в наличии,394 930 руб.
Сейф Aiko T-280 EL,"
ВхШхГ, мм: 280х350х300
Вес, кг: 8.3
",['280х350х300'],Есть в наличии,5 460 руб.
Сейф ONIX NTL-24M,"
ВхШхГ, мм: 287х435х360
Вес, кг: 18
",['287х435х360'],Есть в наличии,18 290 руб.
Сейф MDTB Banker-M 55 2K,"
ВхШхГ, мм: 550х550х520
Вес, кг: 287
",['550х550х520'],Есть в наличии,335 000 руб.
Сейф MDTB Banker-M 1055 EK,"
ВхШхГ, мм: 1010х550х520
Вес, кг: 455
",['1010х550х520'],Есть в наличии,457 000 руб.
Сейф MDTB Banker-M 1255 2K,"
ВхШхГ, мм: 1200х550х520
Вес, кг: 533
",['1200х550х520'],Есть в наличии,530 000 руб.
Блок депозитных ячеек Valberg DB-8S,"
ВхШхГ, мм: 920х637х440
Вес, кг: 94
",['920х637х440'],Есть в наличии,156 700 руб.
Сейф оружейный Aiko Филин-34,"
ВхШхГ, мм: 1400х510х320
Вес, кг: 78
",['1400х510х320'],Есть в наличии,31 670 руб.
Сейф Valberg Рубеж 99 EL GOLD (красный),"
ВхШхГ, мм: 990х510х510
Вес, кг: 290
",['990х510х510'],Есть в наличии,612 470 руб.
Сейф Armwood-44 EL NP Flock Plus,"
ВхШхГ, мм: 1790х522х375
Вес, кг: 1
",['1790х522х375'],Есть в наличии,503 730 руб.
Сейф MDTB BASTION-M 46 K,"
ВхШхГ, мм: 460х470х470
Вес, кг: 179
",['460х470х470'],Есть в наличии,156 000 руб.
Сейф ONIX NTL-40M,"
ВхШхГ, мм: 435х435х360
Вес, кг: 25
",['435х435х360'],Есть в наличии,22 470 руб.
Шкаф бухгалтерский Aiko SL-185/2,"
ВхШхГ, мм: 1800х920х340
Вес, кг: 85
",['1800х920х340'],Есть в наличии,25 160 руб.
Сейф оружейный Aiko Чирок 1328 (Сокол),"
ВхШхГ, мм: 1385х300х285
Вес, кг: 23
",['1385х300х285'],Есть в наличии,9 100 руб.
Сейф Armwood-95 EL Lux,"
ВхШхГ, мм: 1670х510х375
Вес, кг: 94
",['1670х510х375'],Есть в наличии,343 160 руб.
Сейф Valberg ГАРАНТ ЕВРО 95Т EL,"
ВхШхГ, мм: 980х545х460
Вес, кг: 191
",['980х545х460'],Есть в наличии,118 990 руб.
Сейф взломостойкий СМ-250,"
ВхШхГ, мм: 250х360х310
Вес, кг: 40
",['250х360х310'],Есть в наличии,25 030 руб.
Сейф КЗ-053,"
ВхШхГ, мм: 360х450х395
Вес, кг: 55
",['360х450х395'],Есть в наличии,20 550 руб.
Сейф оружейный СО-6А,"
ВхШхГ, мм: 1400х450х400
Вес, кг: 92
",['1400х450х400'],Есть в наличии,39 140 руб.
Сейф оружейный Aiko Филин-35 EL,"
ВхШхГ, мм: 1700х430х320
Вес, кг: 80
",['1700х430х320'],Есть в наличии,39 230 руб.
Сейф Valberg КАРАТ ASK 46 EL Д,"
ВхШхГ, мм: 622х530х435
Вес, кг: 101
",['622х530х435'],Есть в наличии,216 080 руб.
Сейф Valberg FRS-30 EL,"
ВхШхГ, мм: 300х405х355
Вес, кг: 28
",['300х405х355'],Есть в наличии,16 270 руб.
Сейф офисный ШБМ-30,"
ВхШхГ, мм: 300х440х365
Вес, кг: 20
",['300х440х365'],Есть в наличии,11 920 руб.
Сейф Valberg КВАРЦИТ 30 EL,"
ВхШхГ, мм: 300х440х430
Вес, кг: 87
",['300х440х430'],Есть в наличии,27 570 руб.
Сейф оружейный Liberty Lincoln 25WHM-BC,"
ВхШхГ, мм: 1540х762х715
Вес, кг: 331
",['1540х762х715'],Есть в наличии,1 516 620 руб.
Сейф Armwood-9TS5 G Primary,"
ВхШхГ, мм: 1990х500х375
Вес, кг: 109
",['1990х500х375'],Есть в наличии,326 420 руб.
Сейф Valberg FRS-99.T-CL,"
ВхШхГ, мм: 991х565х451
Вес, кг: 145
",['991х565х451'],Есть в наличии,51 310 руб.
Сейф MDTB Burgas-1068 2K,"
ВхШхГ, мм: 1010х680х680
Вес, кг: 820
",['1010х680х680'],Есть в наличии,569 000 руб.
Сейф мебельный Klesto RS30EL,"
ВхШхГ, мм: 300х380х300
Вес, кг: 14
",['300х380х300'],Есть в наличии,14 830 руб.
Шкаф КБ-041т/КБС-041т,"
ВхШхГ, мм: 960х420х350
Вес, кг: 28
",['960х420х350'],Есть в наличии,10 410 руб.
Сейф ONIX KS-20,"
ВхШхГ, мм: 200х442х380
Вес, кг: 13
",['200х442х380'],Есть в наличии,11 170 руб.
Сейф ONIX NTL-40ME,"
ВхШхГ, мм: 435х435х360
Вес, кг: 27
",['435х435х360'],Есть в наличии,32 260 руб.
Сейф ВМ 2101 Э,"
ВхШхГ, мм: 845х450х400
Вес, кг: 180
",['845х450х400'],Есть в наличии,115 450 руб.
Сейф Valberg КВАРЦИТ 90Т EL,"
ВхШхГ, мм: 930х440х430
Вес, кг: 195
",['930х440х430'],Есть в наличии,47 210 руб.
Шкаф бухгалтерский Aiko SL-150/3T EL,"
ВхШхГ, мм: 1490х460х340
Вес, кг: 36.8
",['1490х460х340'],Есть в наличии,15 920 руб.
Шкаф бухгалтерский Aiko SL-185,"
ВхШхГ, мм: 1800х460х340
Вес, кг: 45
",['1800х460х340'],Есть в наличии,13 370 руб.
Сейф Aiko T-230 EL,"
ВхШхГ, мм: 230х310х250
Вес, кг: 5.5
",['230х310х250'],Есть в наличии,4 520 руб.
Шкаф КБ-10/КБС-10,"
ВхШхГ, мм: 1850х880х390
Вес, кг: 93
",['1850х880х390'],Есть в наличии,33 450 руб.
Сейф Valberg ASM-90 T,"
ВхШхГ, мм: 900х440х355
Вес, кг: 50
",['900х440х355'],Есть в наличии,28 750 руб.
Сейф Valberg ГРАНИТ 90Т/2,"
ВхШхГ, мм: 930х440х430
Вес, кг: 208
",['930х440х430'],Есть в наличии,77 140 руб.
Блок депозитных ячеек Valberg DB-12S DGL,"
ВхШхГ, мм: 920х637х440
Вес, кг: 103
",['920х637х440'],Есть в наличии,135 000 руб.
Шкаф бухгалтерский Aiko SL-185/4,"
ВхШхГ, мм: 1800х460х340
Вес, кг: 36.6
",['1800х460х340'],Есть в наличии,16 260 руб.
Сейф Aiko TM-25,"
ВхШхГ, мм: 250х340х280
Вес, кг: 10
",['250х340х280'],Есть в наличии,8 770 руб.
Сейф Armwood-46G Primary Patina,"
ВхШхГ, мм: 1790х640х405
Вес, кг: 140
",['1790х640х405'],Есть в наличии,350 930 руб.
Сейф оружейный ОШ-10АКМ-65ПУ,"
ВхШхГ, мм: 2000х1000х500
Вес, кг: 268
",['2000х1000х500'],Есть в наличии,102 740 руб.
Шкаф бухгалтерский Aiko SL-125/2T,"
ВхШхГ, мм: 1252х460х340
Вес, кг: 30.8
",['1252х460х340'],Есть в наличии,11 280 руб.
Шкаф КБ-011т/КБС-011т,"
ВхШхГ, мм: 660х420х350
Вес, кг: 21
",['660х420х350'],Есть в наличии,8 610 руб.
Сейф Armwood-9TS5 G Flock,"
ВхШхГ, мм: 1990х500х375
Вес, кг: 109
",['1990х500х375'],Есть в наличии,386 060 руб.
Сейф Valberg Рубеж 1685 KL,"
ВхШхГ, мм: 1660х850х510
Вес, кг: 595
",['1660х850х510'],Есть в наличии,376 600 руб.
Сейф ONIX NTL-62Ms,"
ВхШхГ, мм: 652х435х360
Вес, кг: 40
",['652х435х360'],Есть в наличии,28 210 руб.
Блок депозитных ячеек Valberg DB-12,"
ВхШхГ, мм: 920х637х440
Вес, кг: 98
",['920х637х440'],Есть в наличии,195 100 руб.
Сейф Valberg ФОРТ 50,"
ВхШхГ, мм: 500х510х510
Вес, кг: 123
",['500х510х510'],Есть в наличии,95 550 руб.
Сейф VALBERG ГРАНИТ III-50,"
ВхШхГ, мм: 500х510х510
Вес, кг: 182
",['500х510х510'],Есть в наличии,57 570 руб.
Сейф Valberg ASM-90T EL,"
ВхШхГ, мм: 900х440х355
Вес, кг: 53
",['900х440х355'],Есть в наличии,32 400 руб.
Сейф Valberg АЛМАЗ 99 KL,"
ВхШхГ, мм: 990х510х510
Вес, кг: 290
",['990х510х510'],Есть в наличии,292 650 руб.
Сейф оружейный Liberty Centurion 24BKT FI EL,"
ВхШхГ, мм: 1505х715х555
Вес, кг: 171
",['1505х715х555'],Есть в наличии,427 670 руб.
Сейф оружейный Liberty Colonial 23GTT-CH,"
ВхШхГ, мм: 1540х762х640
Вес, кг: 257
",['1540х762х640'],Есть в наличии,824 990 руб.
Сейф оружейный ASG/COMBI,"
ВхШхГ, мм: 1650х880х450
Вес, кг: 335
",['1650х880х450'],Есть в наличии,280 290 руб.
Сейф Valberg FRS-140.T-EL,"
ВхШхГ, мм: 1400х711х581
Вес, кг: 310
",['1400х711х581'],Есть в наличии,147 160 руб.
Сейф MDTB Fort-M 1368 EK,"
ВхШхГ, мм: 1320х680х510
Вес, кг: 559
",['1320х680х510'],Есть в наличии,381 000 руб.
Сейф взломостойкий СМ(3)-120Э,"
ВхШхГ, мм: 1225х500х475
Вес, кг: 375
",['1225х500х475'],Есть в наличии,128 930 руб.
Сейф Valberg AW-1 3322 EL,"
ВхШхГ, мм: 330х390х216
Вес, кг: 19
",['330х390х216'],Есть в наличии,27 880 руб.
Сейф оружейный Valberg АРСЕНАЛ 161/2 EL,"
ВхШхГ, мм: 1610х300х300
Вес, кг: 72
",['1610х300х300'],Есть в наличии,53 060 руб.
Сейф Valberg ГРАНИТ 46,"
ВхШхГ, мм: 460х440х430
Вес, кг: 118
",['460х440х430'],Есть в наличии,43 410 руб.
Сейф ONIX NTL-120MEs,"
ВхШхГ, мм: 1200х500х400
Вес, кг: 97
",['1200х500х400'],Есть в наличии,67 630 руб.
Сейф ОСП-23 Мех+Кл,"
ВхШхГ, мм: 435х435х380
Вес, кг: 80
",['435х435х380'],Есть в наличии,48 020 руб.
Сейф T-170 EL PAINT,"
ВхШхГ, мм: 170х260х230
Вес, кг: 5
",['170х260х230'],Есть в наличии,4 400 руб.
Сейф оружейный Liberty Lincoln 25GYG-BC,"
ВхШхГ, мм: 1540х762х715
Вес, кг: 331
",['1540х762х715'],Есть в наличии,1 705 990 руб.
Сейф Armwood-46 EL Primary,"
ВхШхГ, мм: 1790х640х405
Вес, кг: 140
",['1790х640х405'],Есть в наличии,360 940 руб.
Сейф Armwood-44 EL G NP Lux Plus,"
ВхШхГ, мм: 1790х522х375
Вес, кг: 1
",['1790х522х375'],Есть в наличии,413 480 руб.
Сейф Aiko TM-120T/2,"
ВхШхГ, мм: 1200х440х355
Вес, кг: 51
",['1200х440х355'],Есть в наличии,25 760 руб.
Оружейный Сейф КО - 037Т,"
ВхШхГ, мм: 1400х360х280
Вес, кг: 43.4
",['1400х360х280'],Есть в наличии,18 610 руб.
Сейф оружейный ОШ-20 «Сайга»,"
ВхШхГ, мм: 2000х1000х500
Вес, кг: 257
",['2000х1000х500'],Есть в наличии,98 310 руб.
Сейф Valberg ГРАНИТ 120Т/2,"
ВхШхГ, мм: 1230х440х430
Вес, кг: 262
",['1230х440х430'],Есть в наличии,107 870 руб.
Сейф оружейный Aiko Беркут 146,"
ВхШхГ, мм: 1400х620х280
Вес, кг: 57
",['1400х620х280'],Есть в наличии,26 640 руб.
Оружейный Сейф КО - 038Т,"
ВхШхГ, мм: 1400х430х280
Вес, кг: 40
",['1400х430х280'],Есть в наличии,20 010 руб.
Сейф КМ-620 Т,"
ВхШхГ, мм: 620х430х375
Вес, кг: 35
",['620х430х375'],Есть в наличии,19 010 руб.
Сейф оружейный Liberty Lincoln 25BKG-BR,"
ВхШхГ, мм: 1540х762х715
Вес, кг: 331
",['1540х762х715'],Есть в наличии,1 705 990 руб.
Сейф взломостойкий СМ2-120Э,"
ВхШхГ, мм: 1200х440х440
Вес, кг: 278
",['1200х440х440'],Есть в наличии,113 750 руб.
